Node ID,Total de Alarmes,Total de Correlações,Total de Incidentes,Média de Alarmes por Incidente,Densidade
fe7e4726-db58-4407-9575-548e99be3e02,3,1,1,3.0,0.3333333333333333
179ccfdd-0a83-4ada-883d-2f49c1bfaeb4,4,6,1,4.0,1.0
09d8a734-f959-430e-83cd-2a90c8b132ce,2,1,1,2.0,1.0
27454b4d-8424-4834-9bba-3020e7cfa369,16,91,1,16.0,0.7583333333333333
3ec8da25-3ec2-4bb1-9c1a-917ebaa79fa1,38,703,1,38.0,1.0
2c6cdc13-c783-4851-9034-1a17fd9ffebc,27,351,1,27.0,1.0
bcafa423-4b65-4948-80d7-a4d194349595,32,496,1,32.0,1.0
1d3f3947-c36b-4657-8863-9fec68ff4bfa,2,1,1,2.0,1.0
fbef7b24-b3bf-466d-b66e-44eb0ff2b49a,38,703,1,38.0,1.0
6351f36c-148e-4228-85af-64e568930c05,4,6,1,4.0,1.0
5da3e5fc-9ddf-466a-93b8-efc8a23f110d,3,3,1,3.0,1.0
67ca24f7-e05a-4fef-81fd-faa87fce293c,4,1,1,4.0,0.16666666666666666
1c2237ba-b1a0-4617-b926-efc537de9c18,3,3,1,3.0,1.0
41bb54a1-7603-467c-abf6-e283646e54a2,2,1,1,2.0,1.0
c03b8ebe-cdf4-45b2-baa8-cd6efbbaa1be,3,1,1,3.0,0.3333333333333333
bb8a3ec5-be98-4d68-a748-5e87adae3611,2,1,1,2.0,1.0
19a01994-df53-42d6-be91-86390d0f85ea,5,10,1,5.0,1.0
372fa61a-7b66-42a7-ad66-ff7db0d7c957,3,1,1,3.0,0.3333333333333333
42a89c55-8f1f-4da8-b5dc-906b6b5c15b1,2,1,1,2.0,1.0
65e7d6c7-6988-4167-afbe-c3e5853832c9,3,3,1,3.0,1.0
a0b556aa-be4b-42f9-83b9-80e309def2b3,2,1,1,2.0,1.0
17b35677-a2c0-4a93-9ad6-6661165db55d,3,1,1,3.0,0.3333333333333333
051550ee-2ef8-4c53-85f1-ab3260eb3a9b,4,1,1,4.0,0.16666666666666666
c2c08205-73f6-4c6d-aa4c-0ac34423d109,6,15,1,6.0,1.0
0d1007c0-dcb8-4b74-91cc-a8cf62dbaaa0,5,1,1,5.0,0.1
d2b23403-d0cb-4340-8425-6b8baa46a935,4,6,1,4.0,1.0
2709c9b4-af05-48fe-a989-435411475ff3,3,3,1,3.0,1.0
813a72f2-3eee-48b1-a97f-25ce16ce3f73,2,1,1,2.0,1.0
f4dc5d98-b6b6-40bf-a988-fb445c075a25,3,3,1,3.0,1.0
53b7dc4c-e4ea-4b4e-a3fa-36f6b9ca812b,4,6,1,4.0,1.0
b89b8871-f794-4c50-bd1a-2251053123f8,2,1,1,2.0,1.0
ed0caa98-9df3-4de8-926f-efbbee4df92c,5,10,1,5.0,1.0
f7e88827-254e-430d-8031-13f3a8250d2a,4,6,1,4.0,1.0
f3ba1e5e-6b53-4c0a-a42b-978d15da5313,2,1,1,2.0,1.0
f8516dcf-b635-486c-beeb-4944d699d69a,2,1,1,2.0,1.0
f256fcac-ed77-4825-93d4-77d4f62f9b06,32,496,1,32.0,1.0
b5a7800e-36e4-49ae-8eb0-c497bf76e4ea,4,6,1,4.0,1.0
6c799221-32fb-40be-9537-0f4973ae30f3,29,378,1,29.0,0.9310344827586207
ff12ed8e-1f22-4d9d-8e94-7d9d23f7802f,64,2016,1,64.0,1.0
dc0d6651-489f-49c7-9712-1e88dca29c82,4,6,1,4.0,1.0
ecba85b1-704f-47eb-99ae-af9e6b159fb5,4,6,1,4.0,1.0
40cf6e3d-59c1-4d1a-b324-4e07fd566f05,2,1,1,2.0,1.0
af07e735-df73-43cc-a7eb-73a3496c2de5,2,1,1,2.0,1.0
0242b9f3-9a3b-4b16-a2d8-d7dad5092920,15,105,1,15.0,1.0
375816e8-9c78-461b-b398-7d93154281fb,6,15,1,6.0,1.0
