Node ID,Total de Alarmes,Total de Correlações,Total de Incidentes,Média de Alarmes por Incidente,Densidade
5edff124-3378-4c3d-834c-e066742918e1,18036,37769,3259,5.534212948757287,0.00023222507331085296
674f545f-0bf7-4ca7-a013-40b38ca4e2d2,17833,35895,3230,5.521052631578947,0.00022575609707500854
b155aa81-0401-4cb0-a5e9-212eced42ff1,33564,131521,3225,10.407441860465116,0.00023350200422627603
76c0a31e-8cf8-4020-a6f9-bc3d7f2e5fe9,10943,12745,2988,3.6623159303882193,0.00021288091381550027
28c55435-baff-4834-90b9-9fb6b2e26037,11133,13513,2961,3.7598784194528876,0.00021807022200042418
376ad5ef-3181-4619-8f58-23e0cffed0f9,33441,128563,2797,11.956024311762603,0.0002299325570750972
32860b53-4d54-4e1b-b44d-0404081b27cd,8408,8164,2601,3.2326028450595925,0.00023099322446282759
b13e0e50-7139-47e0-8a6f-4045e93d5027,8331,6525,2299,3.6237494562853416,0.00018804785147764544
6c83f008-0424-4f8f-982c-a9e4570d41fa,6758,6314,1998,3.3823823823823824,0.00027654287073661796
e48f49f7-d3ba-4ea1-9254-e8b1b178712b,39828,381792,1815,21.943801652892564,0.000481382975645049
b746f141-a5bd-4f32-bd46-b5fe2d016000,6653,3472,1806,3.683831672203765,0.0001569061434630108
cfe03d8a-9e0d-478a-a144-f8c441a81837,17005,43323,1675,10.15223880597015,0.0002996544874405946
2206870f-89da-426a-979c-752823c47906,23039,86029,1600,14.399375,0.00032416526070015814
a46f1292-4a20-48e3-a224-63d2ef0a5616,5550,5514,1400,3.9642857142857144,0.0003580874080063123
e4468350-cdcb-4550-9d61-1ea4e69dc67e,5358,3613,1240,4.320967741935484,0.00025175238964441314
f62cce74-58ec-4415-af0d-98820bfe7754,3945,2890,900,4.383333333333334,0.00037148726017219525
729311a1-3ab8-47b9-bb9c-7a09ce8acf5d,3473,1693,891,3.897867564534231,0.0002808034594720829
3276e24e-5259-4d2c-bb62-ca9322277b21,8171,20933,859,9.512223515715949,0.0006271395673896413
b1424cae-161c-4e2e-b435-9c5643431284,3887,1121,859,4.525029103608848,0.0001484288324794593
06593f8b-9bef-4bb9-aa4e-5715ca8887d9,4820,1018,835,5.772455089820359,0.00008765441772238003
91a88652-ae86-4e8d-90b3-366e175afaa5,2440,1286,834,2.9256594724220624,0.0004321846497153496
8834a38f-674f-452c-8d43-4d9d8c24bb08,4373,7660,697,6.274031563845051,0.000801307365395531
684ac7cd-0a97-4aeb-a80d-1438c16f34e2,1885,1723,679,2.776141384388807,0.0009703379569401973
cf9c3483-67ab-4d29-b694-b17babebb5fa,2481,2502,630,3.9380952380952383,0.0008132776845964817
537048f3-b019-4925-a68b-9e29630d9d16,2212,950,628,3.522292993630573,0.00038848990294295413
f3ba8721-2bb0-46b3-b4dd-c9255bb7a3ad,2755,2193,604,4.561258278145695,0.0005780735363312496
c568879b-38d8-4ecd-b36b-ee500fd75f4d,2849,1537,591,4.820642978003384,0.0003788536091906878
cf4b9a18-37eb-43d6-896b-bb54c684b3fd,1675,742,573,2.9232111692844676,0.0005292533747035432
bb7a05e5-f7bb-4157-a273-7365f1c57e2a,2564,1468,565,4.5380530973451325,0.00044677557683657325
